provider_id,fraud_risk_score,risk_band
0530MN,0.005311440624157905,LOW
0533TU,0.042010094109598654,LOW
0533VA,0.00932109495298733,LOW
0533XC,0.01637528183975314,LOW
0533YD,0.017077570320323435,LOW
0535CC,0.017194237824217886,LOW
0539BJ,0.021312355096724637,LOW
0539VH,0.08776066412178643,LOW
0539WA,0.05840599820095123,LOW
0539ZD,0.00701869639846694,LOW
0539ZN,0.042758501436388804,LOW
0540TQ,0.003968966767764514,LOW
0541QT,0.2641367643466373,LOW
05856A,0.02148639534993246,LOW
0585AB,0.018451565748459353,LOW
0585AR,0.023427905303682522,LOW
0585CN,0.0344513241714798,LOW
0585CT,0.014279713720606295,LOW
0585DU,0.1492704772600757,LOW
0585KN,0.015815381513696904,LOW
0585MG,0.09177692071517604,LOW
0585NH,0.017817574680937025,LOW
0585PJ,0.027085783886237474,LOW
0585VR,0.01651599986152817,LOW
0585XD,0.010554159897495094,LOW
0585YU,0.020570339544896576,LOW
05868N,0.03232861096299212,LOW
0586JV,0.026427464390958583,LOW
0586PT,0.010929204961369563,LOW
0586XQ,0.02378460894256913,LOW
0586YR,0.021886883251513667,LOW
0589AP,0.008902650885061265,LOW
0589SB,0.033651243248004906,LOW
05S0PQ,0.14045693019242506,LOW
05S1JT,0.1608654665051297,LOW
05S1QC,0.3839414363209387,LOW
05S2QB,0.22766760414966997,LOW
05S2WK,0.1575424297896559,LOW
05S3VA,0.7672642828595144,LOW
05S6KQ,0.1677439001856813,LOW
05S7AM,0.29463336636658827,LOW
05S7BN,0.250077600644907,LOW
05S7CP,0.1602456299859261,LOW
05S7DQ,0.3668308411314541,LOW
05T0AB,0.16161712911312676,LOW
05T0BC,0.27080915301095865,LOW
05T0KN,0.023427905303682522,LOW
05T0MP,0.3060862190234289,LOW
05T0NQ,0.7742087611797634,LOW
05T0PR,0.35466276519233275,LOW
05T1PH,0.3305222368805395,LOW
05T1RK,0.17370603145700053,LOW
05T1YT,0.12921701046246106,LOW
05T26H,0.1832908169877388,LOW
05T2TU,0.23197840763956631,LOW
05T2XC,0.04906708194083746,LOW
05T3JK,0.21256759131443517,LOW
05T3KM,0.19490241381959256,LOW
05T3MN,0.36041017880130455,LOW
05T3TU,0.2578130506525021,LOW
05T4RU,0.2764004683672639,LOW
05T4VC,0.30441826520510123,LOW
05T58B,0.2535456151139592,LOW
05T5MG,0.10457369394284308,LOW
05T5NH,0.3934539483581998,LOW
05T6UC,0.16161712911312676,LOW
05T7BN,0.057094030301824625,LOW
05T7CP,0.14917214049419236,LOW
05T7DQ,0.7629003889692159,LOW
06006A,0.7451788161010013,LOW
06008K,0.22628877182193421,LOW
0600AB,0.18779524802318076,LOW
0600BC,0.28535343283436254,LOW
0600CD,0.3163309145334748,LOW
0600DG,0.12613856795535477,LOW
0600GH,0.6633539664075251,LOW
0600HJ,0.03844804954803103,LOW
0600JC,0.07039551701390816,LOW
0600JM,0.1697590893416324,LOW
0600KD,0.05684284761391119,LOW
0600MG,0.027576817547908052,LOW
0600MP,0.09476096302178226,LOW
0600NH,0.13698099947368897,LOW
0600NQ,0.051818571399504465,LOW
0600PR,0.7072030954575903,LOW
0600QK,0.018648493609587004,LOW
0600QS,0.12830489520080796,LOW
0600RM,0.44995520280699935,LOW
0600SN,0.2694987059996859,LOW
0600TV,0.1582436181003181,LOW
0600UA,0.21688345997139685,LOW
0600UQ,0.07494394366636703,LOW
0600VB,0.04292399150001573,LOW
0600VR,0.5683606300948372,LOW
0600WS,0.009247409206213175,LOW
0600XD,0.10269016747870066,LOW
0600XT,0.21697331217627,LOW
0600YG,0.11825124989360684,LOW
0600YU,0.011372065466352997,LOW
0600ZH,0.0880425597977365,LOW
0600ZV,0.11260791181462555,LOW
06018D,0.5986996760214174,LOW
0601GB,0.04921020111627573,LOW
0601HC,0.06858569273334823,LOW
0601JG,0.03721520975192806,LOW
0601KH,0.007297597923218202,LOW
0601MJ,0.2258829839345245,LOW
0601QN,0.05789731704885063,LOW
0601RP,0.016093493090125657,LOW
0601TR,0.22355907975921874,LOW
0601US,0.0234631641829949,LOW
0601VT,0.009733934955438608,LOW
0601WU,0.0756181258655823,LOW
0601XV,0.02967845193799204,LOW
0601YA,0.2563603975850272,LOW
06136A,0.05132009981346337,LOW
06138B,0.024941927472148653,LOW
06138K,0.08863170027384852,LOW
0613BC,0.05635453811271979,LOW
0613CD,0.01293377070276072,LOW
0613DG,0.03163082401546767,LOW
0613GH,0.012667428741745179,LOW
0613HA,0.03344820996723852,LOW
0613HJ,0.027446519678898995,LOW
0613JC,0.08176286009156612,LOW
0613JM,0.016568496858998714,LOW
0613KN,0.020158641063145348,LOW
0613MG,0.02767394309500864,LOW
0613MP,0.0070137686496644204,LOW
0613NH,0.010129686342386767,LOW
0613NQ,0.01752760310494646,LOW
0613PJ,0.04182876971315541,LOW
0613QK,0.06084245536421354,LOW
0613RM,0.010644948680220744,LOW
0613SN,0.1039365353082239,LOW
0613TP,0.08582517235032111,LOW
0613VR,0.025860996185794054,LOW
0613WS,0.02563592753951346,LOW
0613XT,0.23659252406450354,LOW
0613ZV,0.0301690688307508,LOW
0618WR,0.022568825158280913,LOW
0620BD,0.031031104489455806,LOW
0620ZA,0.0077529224449301585,LOW
06256B,0.06687475924306155,LOW
06256K,0.05739578072457087,LOW
0625GJ,0.007505602421928589,LOW
0625JN,0.012829102328055701,LOW
0625TA,0.008074127039221385,LOW
0625TH,0.026643762451036664,LOW
0625XG,0.022583133802060364,LOW
0625YV,0.04368727181523018,LOW
0630DA,0.30581062950652305,LOW
0630GB,0.18302663489355261,LOW
0634KA,0.03996000539872242,LOW
06396B,0.018879800305224653,LOW
06398M,0.012092564902856045,LOW
0639CG,0.02062138115704699,LOW
0639MQ,0.050914705612297634,LOW
06GTTR,0.01524039346232702,LOW
06NYZK,0.19712237830836435,LOW
07006G,0.028500627651254058,LOW
07008H,0.13091332264944025,LOW
07008Q,0.004030078106330794,LOW
0700BJ,0.040180218922506804,LOW
0700CK,0.04870271082641421,LOW
0700DC,0.05823291248685104,LOW
0700DM,0.182160620888924,LOW
0700GD,0.07120883023853139,LOW
0700GN,0.008241182421491107,LOW
0700HG,0.12362400280432342,LOW
0700HP,0.10764244781747079,LOW
0700JJ,0.7530015377650268,LOW
0700JR,0.7208320749796467,LOW
0700KS,0.09728343138965377,LOW
0700MM,0.040023013952697,LOW
0700MT,0.09804279616554125,LOW
0700NN,0.1317215075977949,LOW
0700NU,0.5692153613726588,LOW
0700PP,0.25449656402116816,LOW
0700PV,0.05508806920478379,LOW
0700QA,0.7780472281223376,LOW
0700QQ,0.21857940327203618,LOW
0700RR,0.0727493118004427,LOW
0700SS,0.31811099785716196,LOW
0700TT,0.007968674296245731,LOW
0700UU,0.17620463131112885,LOW
0700VV,0.6982587341394643,LOW
0700WA,0.36375527862210766,LOW
0700XB,0.05134595474453258,LOW
0700YC,0.26959298108307567,LOW
0700ZD,0.0340586364629171,LOW
0720MA,0.5406528358788372,LOW
0720NB,0.25774900366346143,LOW
0723AC,0.17849917245524463,LOW
07258J,0.02033585490439186,LOW
0725AA,0.043411127123108545,LOW
0725BB,0.0050296437948146745,LOW
0725HH,0.01717437198764411,LOW
0725HV,0.034804428171963664,LOW
0725JB,0.040839049472904995,LOW
0725KM,0.045203577191474685,LOW
0725NG,0.048474559898555356,LOW
0725NP,0.024555931360787844,LOW
0725PH,0.009619704502606961,LOW
0725ST,0.04532492124001692,LOW
0725YT,0.08361530802303378,LOW
07516T,0.031957622582692746,LOW
0765KD,0.11817057147637354,LOW
07S06V,0.24309389814206359,LOW
07S0TU,0.3821351506287015,LOW
07S0VA,0.2029504770430378,LOW
07S0YT,0.25413331836779,LOW
07T0JD,0.21198052550838414,LOW
07T0KG,0.15061299200594958,LOW
0800NT,0.5680905707696081,LOW
0800PU,0.022999012845727255,LOW
0800QV,0.5482708320204137,LOW
0800RA,0.6130764258777345,LOW
0800SB,0.018478707106727194,LOW
08258J,0.03280720950581118,LOW
0825AA,0.028230390331962563,LOW
0825BB,0.0078335838668849,LOW
0825CC,0.05188023396123602,LOW
0825DD,0.03241856667493123,LOW
0825HH,0.08654831760423036,LOW
0825KM,0.032393966092629886,LOW
0825MN,0.016734650773291792,LOW
0825NP,0.010567384904730727,LOW
0825PQ,0.039341936022964714,LOW
0825RS,0.011672747111123438,LOW
0825ST,0.037171653448845834,LOW
0825TU,0.03924627014031573,LOW
0825UV,0.01662912622212739,LOW
0900QS,0.03836911773471242,LOW
0900SU,0.7191994252140395,LOW
0900TV,0.29246907340678824,LOW
0900UA,0.5438856583191746,LOW
0900VB,0.041680467135811486,LOW
0900WC,0.28187138615154955,LOW
0900XD,0.19472540936629978,LOW
0925BC,0.02700259809206891,LOW
0925CD,0.011944613740938307,LOW
0925GH,0.04124502404834266,LOW
0925MP,0.02394610003844128,LOW
0925ZV,0.017370470101697167,LOW
09MQPA,0.23431159362001397,LOW
10006G,0.0719800517214441,LOW
10006P,0.47804225122189997,LOW
10006U,0.07555318371469032,LOW
10008A,0.007050918083809276,LOW
10008H,0.4351010587649802,LOW
10008Q,0.5443737048667636,LOW
1000AH,0.9879928509774337,HIGH
1000AQ,0.8085078644996772,LOW
1000AV,0.872855553439299,MEDIUM
1000BA,0.09174144981425442,LOW
1000BJ,0.053003278247220155,LOW
1000BR,0.038370135798883695,LOW
1000CB,0.17634286727220555,LOW
1000CS,0.019880627370308823,LOW
1000DC,0.40444978666080766,LOW
1000DM,0.10525375881333332,LOW
1000DT,0.2668034187767399,LOW
1000GD,0.8594864126624407,MEDIUM
1000GN,0.12923336969230312,LOW
1000GU,0.720086629190415,LOW
1000HG,0.18079619013632747,LOW
1000HP,0.039324862100789795,LOW
1000HV,0.4149575760320615,LOW
1000JB,0.6327937935906329,LOW
1000JJ,0.22331879328105006,LOW
1000JR,0.3724993985955333,LOW
1000KC,0.05081638198908562,LOW
1000KK,0.39923011860542446,LOW
1000KS,0.8271976212359493,LOW
1000MD,0.06753020034476108,LOW
1000MM,0.186455698329568,LOW
1000MT,0.3136918902784985,LOW
1000NG,0.5053183366904566,LOW
1000NN,0.13697532628528777,LOW
1000NU,0.21262425188143982,LOW
1000PH,0.12461657127019436,LOW
1000PP,0.28723168553373274,LOW
1000PV,0.6914812034982432,LOW
1000QA,0.12174378376016769,LOW
1000QJ,0.07239590525202103,LOW
1000QQ,0.19783276601565308,LOW
1000RB,0.35818062857877886,LOW
1000RK,0.19726595357216667,LOW
1000RR,0.08009950498730965,LOW
1000SC,0.24520931952418967,LOW
1000SM,0.29091893225259896,LOW
1000SS,0.6802711953906013,LOW
1000TD,0.059022965462565705,LOW
1000TT,0.1639244334585037,LOW
1000UG,0.2462947872522119,LOW
1000UU,0.7996694183296413,LOW
1000VH,0.9245997538563265,MEDIUM
1000VV,0.6813688932392613,LOW
1000WA,0.7378902168011313,LOW
1000WJ,0.19993281726914713,LOW
1000XB,0.024050003603307626,LOW
1000XK,0.12895113191938087,LOW
1000XR,0.2203376463925778,LOW
1000YC,0.5612579090984594,LOW
1000YM,0.3892230061458233,LOW
1000YS,0.2532286290678383,LOW
1000ZD,0.21653325601613324,LOW
1000ZN,0.0369266501918709,LOW
1000ZT,0.47762905749771195,LOW
10016B,0.81950175740499,LOW
10016R,0.5447818063686277,LOW
10018C,0.08907104075623758,LOW
10018S,0.8591784633095889,MEDIUM
1001AC,0.1148747789231199,LOW
1001AS,0.025933052571599557,LOW
1001BD,0.58814269083662,LOW
1001BT,0.18659946055236867,LOW
1001CG,0.7206783891605905,LOW
1001CU,0.06945414518041737,LOW
1001DH,0.04944809478123738,LOW
1001DV,0.037528236726379546,LOW
1001GA,0.2766287559683579,LOW
1001GJ,0.3617135684866954,LOW
1001HB,0.20896316294529174,LOW
1001HK,0.2280576773028774,LOW
1001HR,0.3318283968827068,LOW
1001JD,0.2137374522126647,LOW
1001JT,0.024537628855422013,LOW
1001KG,0.28776527711867145,LOW
1001KU,0.0605809328916832,LOW
1001MH,0.5768121451740916,LOW
1001MV,0.08555882793420874,LOW
1001NA,0.6767094136754349,LOW
1001NJ,0.06241801157169991,LOW
1001PB,0.020480665664226474,LOW
1001PK,0.07702194395404212,LOW
1001QC,0.7038454532384253,LOW
1001QM,0.008480178875980357,LOW
1001RD,0.07795020353284272,LOW
1001RN,0.18538722899933072,LOW
1001SG,0.2296926997642049,LOW
1001SP,0.3471218565813795,LOW
1001TH,0.14882389501442855,LOW
1001UR,0.1122412942312088,LOW
1001VK,0.26408945942679846,LOW
1001VS,0.07037560221699235,LOW
1001WM,0.825697555784065,LOW
1001WT,0.2051855508407214,LOW
1001XN,0.336330961364737,LOW
1001XU,0.2307398780577367,LOW
1001YP,0.12367677160845744,LOW
1001ZA,0.18164915884940544,LOW
1001ZQ,0.9242789150095393,MEDIUM
10026G,0.07531518483792876,LOW
10026N,0.02313660269636651,LOW
10026U,0.6700455658252641,LOW
10028H,0.24986943905314585,LOW
10028V,0.6638674934567697,LOW
1002AH,0.3636203484501653,LOW
1002AP,0.12974097322892034,LOW
1002AV,0.3898095104744582,LOW
1002BA,0.23952345994541271,LOW
1002BJ,0.15489466366877536,LOW
1002BQ,0.23943991322177385,LOW
1002CB,0.0529777637897521,LOW
1002CK,0.3757384759001214,LOW
1002CR,0.4007013638285262,LOW
1002DC,0.804135799581302,LOW
1002DM,0.30646086799109523,LOW
1002DS,0.2507492278981227,LOW
1002GD,0.2540963949724704,LOW
1002HG,0.10049453747591595,LOW
1002HU,0.016633153134833458,LOW
1002JA,0.5533636134722199,LOW
1002JJ,0.3221352779954767,LOW
1002KB,0.01998450247121989,LOW
1002KK,0.246048618447356,LOW
1002MC,0.3417400507937257,LOW
1002MM,0.21780331512111095,LOW
1002ND,0.43620271139899225,LOW
1002NN,0.23608912602752238,LOW
1002PG,0.28360966311639596,LOW
1002PP,0.5235403635328338,LOW
1002QH,0.3856719964335722,LOW
1002QQ,0.47884485198866983,LOW
1002RA,0.06382100144708477,LOW
1002RJ,0.7012622155711877,LOW
1002RR,0.1793448488672988,LOW
1002SB,0.23795275569369964,LOW
1002SK,0.4181409001867837,LOW
1002SS,0.09060382522198579,LOW
1002TC,0.42243947351100797,LOW
1002TM,0.1331672750671521,LOW
1002TT,0.012383872063690134,LOW
1002UD,0.05507020126013989,LOW
1002UN,0.0711333710993658,LOW
1002UU,0.13986805521249746,LOW
1002VG,0.11436846259415444,LOW
1002VV,0.12974059460695392,LOW
1002WA,0.12887512646447796,LOW
1002WH,0.1238618924810543,LOW
1002WQ,0.033253995847978966,LOW
1002XB,0.06770379462697476,LOW
1002XJ,0.09767533259321186,LOW
1002XR,0.04892896492200816,LOW
1002YC,0.6660797355792888,LOW
1002YK,0.2026104469748892,LOW
1002YS,0.33050424154952474,LOW
1002ZD,0.3994179655341191,LOW
1002ZM,0.06737184443272169,LOW
1002ZT,0.7025909452893205,LOW
1003TA,0.044301207724675905,LOW
1003VC,0.13238244278511052,LOW
1003WD,0.22462184832933224,LOW
10136G,0.07675019170609047,LOW
1013AH,0.09870307987950468,LOW
1013BJ,0.01578753914771681,LOW
1013CK,0.03894634162079448,LOW
1013DM,0.028589206423084344,LOW
1013GN,0.0185165854059797,LOW
1013HP,0.258524359376586,LOW
1013VV,0.008093128785863237,LOW
1013WA,0.0200309213586737,LOW
1013XB,0.01851122459590995,LOW
1013ZD,0.1036621588061154,LOW
1018SC,0.14013206207678547,LOW
1020BH,0.030371048394129428,LOW
1020GM,0.38104432483554024,LOW
1020QV,0.01731511161787235,LOW
1020VG,0.04057549633489613,LOW
1020XJ,0.37531061349481165,LOW
10236K,0.03356683943743051,LOW
1023GR,0.010603532368199994,LOW
1023HS,0.04624118025142392,LOW
1023JU,0.01111459731196483,LOW
10256C,0.060786014056335096,LOW
10258G,0.010995226312208482,LOW
1025AU,0.011159219804608059,LOW
1025CQ,0.011479455063182018,LOW
1025DB,0.014345078767355432,LOW
1025DJ,0.02247784774178393,LOW
1025DR,0.019248401861267413,LOW
1025GC,0.01683415214294794,LOW
1025JV,0.11375256564820377,LOW
1025MR,0.1529892413466635,LOW
1025NS,0.057872302853336145,LOW
1025PT,0.04010537670009551,LOW
1025QP,0.02458405757289374,LOW
1025SJ,0.03995812935075855,LOW
1025SR,0.03400596297802051,LOW
1025TB,0.00630099051850611,LOW
1025UM,0.03232861096299212,LOW
1025VN,0.00975466262286477,LOW
1025VU,0.016046619696104096,LOW
1025WU,0.011767338353649568,LOW
1025XH,0.05097535482475432,LOW
1025XV,0.0568077666005413,LOW
1025YR,0.04368727181523018,LOW
1025ZB,0.10929435180420621,LOW
1025ZC,0.044348168495157575,LOW
1025ZK,0.009021944749529671,LOW
1025ZS,0.02722377927823897,LOW
1026AC,0.01941289324623005,LOW
1026AM,0.008312931933445629,LOW
1026CP,0.026047020879031685,LOW
1026DQ,0.011199321295046805,LOW
1026JU,0.020352198005259683,LOW
1026KP,0.021648115298469585,LOW
1026MH,0.027677070085702717,LOW
1026PS,0.19541257992426578,LOW
1026QD,0.08407219810987707,LOW
1026RN,0.01747449523950228,LOW
1026RU,0.007956813881825285,LOW
1026SP,0.055580377834575374,LOW
1026VC,0.008585770678200206,LOW
1026VS,0.021586041905099832,LOW
1026WM,0.0752409091144889,LOW
1026YV,0.005031011053405124,LOW
10278C,0.012168295728961605,LOW
10278M,0.008441983866900725,LOW
1027AT,0.037454000325438865,LOW
1027CP,0.018885111581313896,LOW
1027HB,0.03323256992267391,LOW
1027HS,0.07386615271256378,LOW
1027KG,0.005237844018549346,LOW
1027MJ,0.025975224057565183,LOW
1027PK,0.015537791866428261,LOW
1027RU,0.05097535482475432,LOW
1027SV,0.0165656747368294,LOW
1027TQ,0.02761457524986688,LOW
1027TR,0.028440876950400644,LOW
1027UR,0.03643450941925355,LOW
1027US,0.015901558153024013,LOW
1027XG,0.013412494258550237,LOW
10286Q,0.044348168495157575,LOW
1028AQ,0.014935256307249184,LOW
1028CC,0.0319575470155698,LOW
1028JB,0.01111459731196483,LOW
1028JC,0.06318997944717263,LOW
1028KM,0.04010537670009551,LOW
1028MU,0.1230673650422989,LOW
1028TN,0.021329095189569148,LOW
1028YN,0.006752345301444343,LOW
1028YT,0.05191020089512518,LOW
10306R,0.3211710350997054,LOW
1030NA,0.11916640153555451,LOW
1030RD,0.43068236133320514,LOW
1030VK,0.20384584264158478,LOW
1030WM,0.010809314832252255,LOW
1030ZQ,0.19664135315890913,LOW
1034CD,0.06878859398819143,LOW
1040CD,0.008118842034594394,LOW
1040UA,0.005824516541156083,LOW
10688Q,0.019172524382261184,LOW
1089JM,0.008465545989598571,LOW
1089NQ,0.06383955465731529,LOW
1089UA,0.055069954874869834,LOW
10CTUQ,0.1270708013015921,LOW
10S0KN,0.3187226263381605,LOW
10S0MP,0.6158070394078509,LOW
10S0NQ,0.5254795387276221,LOW
10S0QS,0.44508731656893646,LOW
10S0RT,0.18853786288216579,LOW
10S0SU,0.3917557541826541,LOW
10S1QT,0.034366894625212786,LOW
10S2BS,0.3402409129717649,LOW
10S2UH,0.20181992630263798,LOW
10S2XM,0.25361911905131423,LOW
10SWJV,0.03232861096299212,LOW
10T0KR,0.022733356321303688,LOW
10T0QV,0.2121789909277289,LOW
10T0RA,0.22334075825665906,LOW
10T0ZM,0.3857702479347353,LOW
10T1MS,0.008045231728249475,LOW
10T2QS,0.19324996420791335,LOW
10T2RT,0.13982331789154903,LOW
10T2SU,0.17370603145700053,LOW
10T2UA,0.21034066259382725,LOW
11006D,0.2100833511945332,LOW
11006N,0.549677607016647,LOW
11008G,0.08999078465050751,LOW
11008P,0.022734847512963438,LOW
11008V,0.12624202030984982,LOW
1100AG,0.5193614286659464,LOW
1100AP,0.1355144204628649,LOW
1100BH,0.058970588882508744,LOW
1100BQ,0.009919059912641338,LOW
1100CJ,0.45700985106736947,LOW
1100CR,0.2595025057037798,LOW
1100DK,0.14063009368882776,LOW
1100DS,0.5290798131390149,LOW
1100GM,0.03366627817745524,LOW
1100GT,0.16815527642920333,LOW
1100HD,0.5332541901006049,LOW
1100HN,0.3822552235889419,LOW
1100HU,0.08211432405328621,LOW
1100JA,0.012591511470861646,LOW
1100JH,0.010699415930479452,LOW
1100JQ,0.039135880784968866,LOW
1100KB,0.02141033052249377,LOW
1100KJ,0.5945871294421159,LOW
1100KR,0.27917349200614466,LOW
1100MC,0.01763936784868089,LOW
1100MK,0.2505887082840412,LOW
1100MS,0.10002797840532526,LOW
1100ND,0.2877503689176447,LOW
1100NM,0.12373560627781356,LOW
1100NT,0.17254535520497244,LOW
1100PG,0.018165623636175528,LOW
1100PN,0.2581090478650003,LOW
1100PU,0.014747292593140136,LOW
1100QH,0.10273916095666054,LOW
1100QP,0.07907459832382444,LOW
1100QV,0.08255765207005543,LOW
1100RA,0.09307134828095823,LOW
1100RJ,0.1669549621445637,LOW
1100RQ,0.07902558323989428,LOW
1100SB,0.6093978318693122,LOW
1100SK,0.8911822060018356,MEDIUM
1100SR,0.08167026386707722,LOW
1100TC,0.928670346286092,MEDIUM
1100TS,0.16517026551587527,LOW
1100UD,0.387457754686261,LOW
1100UT,0.4057975586770688,LOW
1100VG,0.204417864568873,LOW
1100VU,0.021778409527643317,LOW
1100WH,0.19613934961190524,LOW
1100WV,0.5814357486633972,LOW
1100XA,0.09356674278847964,LOW
1100XJ,0.13139406091027703,LOW
1100YB,0.04607261303081433,LOW
1100YK,0.5552734587549681,LOW
1100ZC,0.019308360361798445,LOW
1100ZM,0.0932514814763412,LOW
11016K,0.043472526246810375,LOW
11016S,0.03214150435416306,LOW
11018D,0.03686344131949018,LOW
11018T,0.12502940883652286,LOW
1101AM,0.011737677482332915,LOW
1101AT,0.38443427022131793,LOW
1101BN,0.20294348242996,LOW
1101BU,0.17749468048825548,LOW
1101CP,0.18239153503199007,LOW
1101CV,0.023529446525026303,LOW
1101DA,0.29330214540214505,LOW
1101DQ,0.5394638520103847,LOW
1101GB,0.3070757471926558,LOW
1101GR,0.283193117925937,LOW
1101HC,0.2551550990970711,LOW
1101HS,0.5448683620818037,LOW
1101JG,0.009602558384706304,LOW
1101JU,0.04422405428033287,LOW
1101KH,0.3033027866743677,LOW
1101KV,0.06020521823351463,LOW
1101MA,0.19279253615903016,LOW
1101MJ,0.21450720979975624,LOW
1101NB,0.058363480196785576,LOW
1101NK,0.05071150292426078,LOW
1101PC,0.07934809423627238,LOW
1101PM,0.0701455994008041,LOW
1101QD,0.018716031413384477,LOW
1101QN,0.052420947045155784,LOW
1101RG,0.0213795430912612,LOW
1101SH,0.03464462326378269,LOW
1101TJ,0.021871498455271136,LOW
1101UK,0.014190684656668985,LOW
1101VM,0.21471214186968304,LOW
1101WN,0.1500927461820087,LOW
1101XG,0.0784839541652535,LOW
1101XP,0.17245370386618117,LOW
1101YH,0.0183768780180005,LOW
1101YQ,0.010590937992253406,LOW
1101ZJ,0.06448036019343976,LOW
1101ZR,0.1618473658436249,LOW
1102AC,0.1393166878265461,LOW
1102BD,0.5986721246803818,LOW
1102CG,0.19772256768747823,LOW
1102DH,0.014489868040444071,LOW
1102GJ,0.10097068677089371,LOW
1102HK,0.5287781595136005,LOW
1102TQ,0.17281519279503496,LOW
1102UR,0.07579024671828286,LOW
1102VS,0.4708711245356983,LOW
1102XU,0.17469993445902385,LOW
1102YV,0.0804699812376416,LOW
1102ZA,0.24771242712576513,LOW
11136C,0.025545417573690405,LOW
11136M,0.046308848910162494,LOW
11138U,0.026640464728438683,LOW
1113AD,0.00955290653233785,LOW
1113AN,0.016759244583300897,LOW
1113BP,0.04183655619139954,LOW
1113CH,0.03486093828195765,LOW
1113CQ,0.015371149088218333,LOW
1113DJ,0.08416309756952212,LOW
1113DR,0.012450301309443251,LOW
1113GS,0.031078728679643855,LOW
1113HM,0.017625565998359218,LOW
1113HT,0.02658276374956559,LOW
1113JP,0.11374614468566445,LOW
1113JV,0.0469044363350808,LOW
1113KA,0.03676206919014907,LOW
1113KQ,0.04125864759062654,LOW
1113MB,0.0442650430790569,LOW
1113MR,0.07486980757080203,LOW
1113NS,0.04247377959816658,LOW
1113PT,0.006203092135418083,LOW
1113QU,0.05434836764168985,LOW
1113RV,0.04512113950100474,LOW
1113SA,0.017647287766425598,LOW
1113TB,0.020306090487968487,LOW
1113UC,0.013910822236005987,LOW
1113VD,0.008987391163502228,LOW
1113WG,0.08168529363524633,LOW
1113XH,0.029857600377009585,LOW
1113YJ,0.07885502498317129,LOW
1113ZB,0.023739538437111556,LOW
1113ZK,0.020557175092652417,LOW
